,,,,,,,,
,00:00:00,learn:,3.2213137,total:,1.75s,remaining:,2m,53s
,01:00:00,learn:,3.1879974,total:,3.49s,remaining:,2m,51s
,02:00:00,learn:,3.1545406,total:,5.31s,remaining:,2m,51s
,03:00:00,learn:,3.1234346,total:,7.16s,remaining:,2m,51s
,04:00:00,learn:,3.0916682,total:,8.93s,remaining:,2m,49s
